timestamp,price,volume,market_cap,circulating_supply,total_supply,max_supply,fdv,price_change_24h
2025-03-15 00:00:00,133.5545345544276,3701658672.5857406,68090655259.91155,,,,,
2025-03-16 00:00:00,135.83808085318316,2173510694.828497,69171954733.32257,,,,,
2025-03-17 00:00:00,126.16514527624146,2798721596.9139237,64335280377.63734,,,,,
2025-03-18 00:00:00,128.27980954134415,2835104845.2985606,65460614429.259926,,,,,
2025-03-19 00:00:00,125.34406014353017,2936759432.6961746,63883571506.45802,,,,,
2025-03-20 00:00:00,135.62276169425357,4227937432.462337,69135638972.75473,,,,,
2025-03-21 00:00:00,127.67626424914864,2856454079.9876003,65205449286.37338,,,,,
2025-03-22 00:00:00,128.23973822410704,2682481813.177558,65399367439.38751,,,,,
2025-03-23 00:00:00,128.39187391771924,1633225353.201732,65538073389.8455,,,,,
2025-03-24 00:00:00,132.10106868785385,1946961909.8583128,67460845086.99793,,,,,
2025-03-25 00:00:00,140.57936877383233,4982998048.548014,71815757431.57007,,,,,
2025-03-26 00:00:00,143.93305133739045,4141256445.109851,73627601377.65034,,,,,
2025-03-27 00:00:00,137.09334253160864,3544853266.965955,70000923888.07939,,,,,
2025-03-28 00:00:00,138.37897933357002,3091328527.031395,70778661497.74887,,,,,
2025-03-29 00:00:00,129.44621681849003,3970975243.7690816,66247008410.83447,,,,,
2025-03-30 00:00:00,124.50189658068513,2655617262.6764107,63588827540.6773,,,,,
2025-03-31 00:00:00,124.5806499329744,1878569311.0322552,63769548570.98089,,,,,
2025-04-01 00:00:00,124.86617842858315,3728330337.9255114,64041752306.38457,,,,,
2025-04-02 00:00:00,126.80693682115113,3477738068.3977413,65013471543.10781,,,,,
2025-04-03 00:00:00,118.08550586157003,6220758262.820647,60554316318.78751,,,,,
2025-04-04 00:00:00,117.1929518844708,5474729959.575941,60114820903.14578,,,,,
2025-04-05 00:00:00,122.71307466195722,6141157658.850645,63119906836.25052,,,,,
2025-04-06 00:00:00,120.16838205477265,1955824996.8725355,61612075005.753624,,,,,
2025-04-07 00:00:00,105.76515013740064,4396294752.456149,54407017309.8724,,,,,
2025-04-08 00:00:00,106.7967654056102,9917012343.481733,55287675172.0351,,,,,
2025-04-09 00:00:00,105.48654682895575,6176838846.398615,54362173273.33906,,,,,
2025-04-10 00:00:00,118.96288063114291,8239588242.375064,61346961564.26659,,,,,
2025-04-11 00:00:00,112.88616853404648,4925583853.038068,58222992351.23841,,,,,
2025-04-12 00:00:00,121.39249540173658,4490645224.532262,62579152124.32843,,,,,
2025-04-13 00:00:00,132.15438529607428,4651920909.779958,68213237375.70017,,,,,
2025-04-14 00:00:00,128.2347432835372,4291450492.451211,66179248512.52756,,,,,
2025-04-15 00:00:00,129.42181202590046,5081658904.236963,66819953237.06392,,,,,
2025-04-16 00:00:00,126.3038818388089,3719787998.9004683,65196188092.34004,,,,,
2025-04-17 00:00:00,131.4761427933663,5101503918.076568,67870163137.17048,,,,,
2025-04-18 00:00:00,134.6151648808524,4018737660.8549724,69481783520.11879,,,,,
2025-04-19 00:00:00,133.9760882871713,2480801560.1936097,69200358044.81024,,,,,
2025-04-20 00:00:00,139.64248014652355,2834667466.059489,72126425869.29272,,,,,
2025-04-21 00:00:00,137.6315829179827,3092429798.991093,71115714800.43887,,,,,
2025-04-22 00:00:00,136.3303974884886,4783795038.828256,70377196884.15381,,,,,
2025-04-23 00:00:00,148.80397504642707,5472749483.478719,76994272929.58481,,,,,
2025-04-24 00:00:00,150.9999108899842,5423865832.324091,78136958296.32701,,,,,
2025-04-25 00:00:00,152.3299363576059,4515150018.575274,78834813870.53423,,,,,
2025-04-26 00:00:00,150.92008896105446,5066838746.453711,78095157984.68939,,,,,
2025-04-27 00:00:00,149.14633083954075,2422656520.389346,77171380425.34795,,,,,
2025-04-28 00:00:00,148.2466719511348,2296538427.6507287,76723146261.05916,,,,,
2025-04-29 00:00:00,147.99083303267335,4344220983.973297,76624350441.35915,,,,,
2025-04-30 00:00:00,146.49305755147196,3236163761.820636,75781317345.75404,,,,,
2025-05-01 00:00:00,147.73348327834748,3339352715.472854,76523027843.31308,,,,,
2025-05-02 00:00:00,150.76046702861854,3739901458.503681,78031497674.26257,,,,,
2025-05-03 00:00:00,147.97213909446802,3193090564.1996865,76659566565.3345,,,,,
2025-05-04 00:00:00,146.79754814764868,1777312803.7801025,76050416304.2383,,,,,
2025-05-05 00:00:00,143.9823040324787,1839075329.597307,74610364597.26736,,,,,
2025-05-06 00:00:00,146.81070557078957,2594552533.4757075,76081780962.32152,,,,,
2025-05-07 00:00:00,146.90938773866714,3138354742.93678,76171920683.02298,,,,,
2025-05-08 00:00:00,147.20059726659957,4811988060.661323,76417534983.0677,,,,,
2025-05-09 00:00:00,163.41627317514832,7618036777.599004,84778096844.96829,,,,,
2025-05-10 00:00:00,172.6970765026263,8703440319.327112,89635021353.66832,,,,,
2025-05-11 00:00:00,177.3428319704922,4641291512.67865,92013963177.5248,,,,,
2025-05-12 00:00:00,172.85779222329435,4733142340.016698,89780630397.80266,,,,,
2025-05-13 00:00:00,174.41950190990173,8002629811.569619,90653796121.97777,,,,,
2025-05-14 00:00:00,184.05379777179434,6287498118.264789,95581040460.8069,,,,,
2025-05-15 00:00:00,176.45507175799847,5807895946.602451,91672812384.26955,,,,,
2025-05-16 00:00:00,168.75269732863256,5419257075.786196,87703070136.71524,,,,,
2025-05-17 00:00:00,167.76812404954248,4389549581.69855,87324065441.59238,,,,,
2025-05-18 00:00:00,165.9394166641985,3269429713.7712717,86258046849.37544,,,,,
2025-05-19 00:00:00,171.54067495745267,4719647862.73409,89156663000.20357,,,,,
2025-05-20 00:00:00,166.7148813421899,4917489419.353307,86660180885.53973,,,,,
2025-05-21 00:00:00,168.38572912424627,4723025924.7160635,87567636791.65742,,,,,
2025-05-22 00:00:00,173.96771434765478,6215139156.977671,90506196649.11792,,,,,
2025-05-23 00:00:00,179.57884486750282,5820960214.759074,93401318404.66599,,,,,
2025-05-24 00:00:00,174.43566967519817,8631193319.547667,90766229737.02824,,,,,
2025-05-25 00:00:00,175.9976176396849,3543822748.1900992,91595150534.4116,,,,,
2025-05-26 00:00:00,175.13203918726265,3915382381.155895,91110205286.38454,,,,,
2025-05-27 00:00:00,174.71672204451494,3202505989.7881603,90921624705.8187,,,,,
2025-05-28 00:00:00,176.57784495904014,4151034839.0818906,91885206177.41884,,,,,
2025-05-29 00:00:00,172.12073410994773,3798038676.2862353,89626729703.32722,,,,,
2025-05-30 00:00:00,166.83894593726552,3849498974.469161,86843428994.42337,,,,,
2025-05-31 00:00:00,156.51262963204462,4811893138.165595,81757475086.86885,,,,,
2025-06-01 00:00:00,156.86968538083693,3067057498.6570454,81936330847.34436,,,,,
2025-06-02 00:00:00,157.63092185153255,2744309615.2839994,82343946258.36638,,,,,
2025-06-03 00:00:00,156.97126157615844,3295032805.67504,81999316408.5183,,,,,
2025-06-04 00:00:00,155.57609294535118,4001215457.270695,81296707387.07445,,,,,
2025-06-05 00:00:00,153.52933334658826,2894328554.847466,80445464948.66203,,,,,
2025-06-06 00:00:00,144.54778524030908,5147783563.002369,75763092323.77681,,,,,
2025-06-07 00:00:00,148.27289869882955,3081994292.815606,77715710807.20976,,,,,
2025-06-08 00:00:00,150.07536034230216,2061571442.4994385,78768382382.38567,,,,,
2025-06-09 00:00:00,152.50446458828966,2132215310.9007103,80043272922.8385,,,,,
2025-06-10 00:00:00,161.15980951265985,4008837628.698958,84589937775.16258,,,,,
2025-06-11 00:00:00,164.9644225697288,5347282400.770432,86571332860.45332,,,,,
2025-06-12 00:00:00,161.01986639557893,5796688364.492554,84533356127.98843,,,,,
2025-06-13 00:00:00,152.6604566097001,3971540185.958896,80285894233.06946,,,,,
2025-06-14 00:00:00,148.53042859104298,6899166919.424324,78374298079.131,,,,,
2025-06-15 00:00:00,144.75154594223267,2347896839.3558106,76395263029.6604,,,,,
2025-06-16 00:00:00,152.684889859998,3899774764.538459,80585766786.45044,,,,,
2025-06-17 00:00:00,151.43554856186984,5091508004.197791,79959725924.2985,,,,,
2025-06-18 00:00:00,147.99188434299543,5049196750.599356,78146853122.15833,,,,,
2025-06-19 00:00:00,146.27697674399295,4140075680.6693616,77197222250.09135,,,,,
2025-06-20 00:00:00,147.09924520457085,3317445622.022612,77672175553.78215,,,,,
2025-06-21 00:00:00,140.04009054961782,4927733598.47951,74352627907.47485,,,,,
2025-06-22 00:00:00,133.71000196412658,3965117683.287045,70788027179.84511,,,,,
2025-06-23 00:00:00,131.8134744866569,6034851129.188091,70035052662.1332,,,,,
2025-06-24 00:00:00,144.7815680115998,6803245546.166264,76913532127.43575,,,,,
2025-06-25 00:00:00,145.8019507474219,4365577695.258674,77418435219.14531,,,,,
2025-06-26 00:00:00,143.37011953879949,3632253966.777613,76592225935.41951,,,,,
2025-06-27 00:00:00,138.97799072607012,4094443190.4828176,74258601216.09717,,,,,
2025-06-28 00:00:00,142.12675809713753,3884472749.8418827,75946935362.85362,,,,,
2025-06-29 00:00:00,150.7812372563586,3480663753.86231,80534347465.08652,,,,,
2025-06-30 00:00:00,153.31879559308874,3034669713.0257177,81941734208.35605,,,,,
2025-07-01 00:00:00,154.9374500694811,5839631136.997528,82818070628.0388,,,,,
